collection,cibid,pubdate,file,cibbody,date,id,body,url,folder,title,_merge,year
Current/Central Intelligence Bulletin Collection,3160436,"March 29, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15756247%5D.pdf,"I

N
\

N\

A AR RRTTRTITITNNRNNNNNN

3.3(h

 

 

 

 

 

 

 

 

3.5(c)
29 March 1957
Copy No. 131
CURRENT R
\ S TR
lNTELLIGENCE ",3/29/57,CIA-RDP79T00975A003000320001-2,"N
o
X

\
§

 

 

 

 

 

 

 

 

 

 

 

 

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

? State Department review completed

é 29 March 1957

é Copy No. 131

7

Z [

é CURRENT ooy, e

7 INTELUGENCE . ¢
NEXTREVIDWODATE: W

BULLETIN BT e

25X1

 

RTINS

 

///){}{/% 200584457 5&@&79WW//////

25X1

\\\\\\\

 

R R R T TTTTHTRiTNN

 

\

s Jone
x0c25X1 Approved For Release 2003/03/10 : CIA-RDP79T00975A003000320001-2

 

Approved For Release 2003/03/10 : CIA-RDP79T00975A003000320001-2
x0c25X1

25X1

25X1A

25X1A

25X1

 

25X1A

 

 

 

Approved ForRglease 2003703710 : CTA-RDP79T009754#03000320001-2

25X1A

 

 

CONTENTS

 

 

1. EGYPT PLANS INTERNATIONAL CONFERENCE IF CANAL

MEMORANDUM IS REJECTED

 

 

 

 

 

 

4n' MAKARIOS' RELEASE POSSIBLE PRELUDE TO NEW CYPRUS

NEGOTIATIONS |

 

 

 

 

 

 

 

 

77 '7. HUNGARY RETURNING TO STALINISM
: (page 9). |

»#8. USSR PROPOSES $200,000,000 BARTER AR
SPAIN

 

RANGEMENT TO

 

 

-9, SERIOUS TROUBLE FORECAST FOR FRANCO REGIME

 

 

 

 

"" ANNEX--Conclusions of the Watch Report of the Intelligence

 

Advisory Committee

 

 

 

 

 

 

29 Mar 57 Current Intelligence Bulletin Page 2

25X1A

Approved For Release : =

 

bA003000320001-2

 

 

25X1A

25X1A

25X1A

25X1A

25X1
x0c25X1A
Approved For Release 2003/03/10 : CIA-RDP79T00975A003000320001-2

 

 

 

 

1. EGYPT PLANS INTERNATIONAL CONFERENCE IF
CANAL MEMORANDUM IS REJECTED

25X1A

 

 

 

 

Ali Sabri, Nasr's chief political ad-
25X1A viser, stated on 27 March that if
Egypt's memorandum on the Suez
Canal meets an unfavorable response
from a majority of the nations who received it, the only
alternative will be to call an international conference of
interested nations. These nations presumably would be
chosen and invited by Egypt. Sabri said the Egyptian gov-
ernment anticipated an unfavorable reaction from Britain,
and especially from France, but that it had no intention

of calling a conference merely to satisfy one or two '""""mal-
contents.""

 

 

 

Sabri said the memorandum as it
stands is the product of Nasr's talks with UN Secretary
General Hammarskjold and also reflects some Indian ideas.
The Egyptians expect comments from the recipients--the
United States, the USSR, India, Yugoslavia, Syria, Jordan
and Saudi Arabia--and are willing to modify the memorandum
to meet ""reasonable' comments """"compatible with Egyptian
sovereignty.""

In emphasizing Egypt's intention to keep
politics out of the canal and to run it as a business, Sabri
stated that Israeli ships would be the exception since Israeli
passage of the canal would be tantamount to political suicide
for the Nasr regime. He said any decision by the Interna-
tional Court of Justice favoring Israeli transit of the canal
would simply be rejected. 25X1

 

 

 

 

29 Mar 57 Current Intelligence Bulletin Page 3

Approved For Release 2003/08%X1&/A-RDP79T00975A003000320001-2

 

 

 

 
x0c25X1 Approved For Release 2003/03/10 : CIA-RDP79T00975A003000320001-2

Next 1 Page(s) In Document Exempt

 

Approved For Release 2003/03/10 : CIA-RDP79T00975A003000320001-2
x0c25X1A

25X1A

 

25X1A

 

Approved For Release 2003/03/10 : CIA-RDP79T00975A$D3000320001-2

 

4. MAKARIOS' RELEASE POSSIBLE PRELUDE TO NEW

CYPRUS NEGOTIATIONS

 

 

London's release of Archbishop Makarios
from exile in the Seychelles, announced

on 28 March, will probably result in new
negotiations with him over Cyprus' future.
A Colonial Office official said on 27 March,
however, that the British are not disposed
to start new negotiations immediately,

 

 

partly because of Turkish opposition, and
will not allow Makarios to return to Cyprus. | 25X6

 

 

25X6

 

 

 

 

 

While Britain has published a statement
from Makarios which includes a demand for direct conversa-
tions between the British government and the Cypriots, Colo-
nial Secretary Lennox-Boyd prefers to seek the ""good offices""
of NATO first, but indicated talks with Makarios and other
Cypriots would be considered later. Many officials believe
Makarios is the only leader capable of obtaining any Cypriot
co-operation on the Radcliffe constitution. Pressure for early
talks with Makarios would be increased if EOKA leader Grivas

 

 

accepts the safe-conduct to leave Cyprus offered by London on
28 March. Any negotiations would presumably be based on the
Radcliffe constitutional proposals for limited self-government.

If Makarios goes to Athens, however, which
he is now free to do, the Greek government will be seriously
embarrassed and the attendant propaganda will retard progress
toward any solution.

29 Mar 57 Current Intelligence Bulletin Page 6

Approved For TM&MA:BDEM@M&AMO%ZOOM-Z

 
x0c25X1 Approved For Release 2003/03/10 : CIA-RDP79T00975A003000320001-2

Next 1 Page(s) In Document Exempt

 

Approved For Release 2003/03/10 : CIA-RDP79T00975A003000320001-2
x0c25X1A

25X1A
Approved Flor Release 2003/03/10 : CIA-RDP79T00975A003+00320001-2

 

 

7. HUNGARY RETURNING TO STALINISM

 

 

Hungarian premier Kadar's speech in
Moscow on 27 March indicates an un-
abashed return to Stalinism and offi-

cial adulation of the USSR in Hungary.
Kadar said that some policies in Hun-

 

 

gary during the Stalin-Rakosi era--particularly the regime's
treatment of the bourgeoisie--were too lenient, and that Ra-
kosi's mistakes were overshadowed by his ""'lasting achieve-
-ments.""

Kadar and Soviet premier Bulganin
raised the possibility of a Stalinist-type show trial by their
vigorous denunciations of Imre Nagy for treason to state
and party. They also charged Yugoslavia with involvement
in the Hungarian revolution. Bulganin claimed to have evi-
dence that Nagy was plotting against the state long before
October 1956. Bulganin's charge that Yugoslav leaders gave
Nagy ""practical support"" above and beyond propaganda and
moral aid is the first such Soviet attack, and will probably

 

provoke a violent Yugoslav response.

 

 

 

25X1A

29 Mar 57 Current Intelligence Bulletin Page 9

Approved For Release 2863d#%10 : CIA-RDP79T00975A003000320001-2

 

 

 

 
x0c- 25X1A

 

 

Approved For wmwm???w3000320001 -2

25X1A

USSR PROPOSES $200,000,000 BARTER ARRANGEMENT
TO SPAIN

 

 

The Spanish cabinet has under considera-
tion a Soviet proposal for a $200,000,000
barter arrangement, according to the

Spanish Foreign Ministry. The proposal

 

 

provides for the exchange of Spanish goods for Soviet tractors
and machinery. -

The USSR has made numerous other over-
tures in recent months for a restoration of diplomatic and
trade relations with Spain. In view of Spain's current econom-
ic difficulties, the Soviet offer may prove hard to resist. The
Spanish may regard it as an excellent lever to speed up US ac-
tion on Madrid's request for $25,000,000 to $30,000,000 worth
of industrial raw materials and machinery from the United
States. It is unlikely, however, that the Spanish government
would agree to any formal diplomatic or economic relation-
ship which does not satisfy Spain's claims to the $500,000,000
in gold which the Spanish Republican government sent to Mos-
cow during the Civil War.

29 Mar 57 Current Intelligence Bulletin Page 10

25X1_A P00320001-2

Approved Fo

 

 
x0c25X1A

25X1A
Approved For Release 2003/03/10 : CIA-RDP79T00975A(003000320001-2

 

 

 

 

9. SERIOUS TROUBLE FORECAST FOR FRANCO REGIME

 

 

Retiring Spanish foreign minister
Martin Artajo told American chargé
Byington on 26 March that he felt
there was ""'trouble in store' for the

 

 

government unless it could achieve a greater degree of
liberalization and get closer to the people.

Byington believes that the critical
economic situation may worsen. He points out, however,
that Martin Artajo's decision to remain in Madrid rather
than accept an ambassadorial post abroad indicates that
he does not expect any major political upheaval.

Comment The regime's failure to stem the mount-

ing inflationary threat has aroused in-
creasing concern throughout the country. There is growing
worker unrest over the rising cost of living and continued
student hostility to restrictions on freedom of thought and ex-
pression. The Church has also shown signs of wishing to dis-
sociate itself from a government that is becoming increasingly
unpopular, and military leaders fear the possible results of
Franco's refusal to arrange for an orderly succession of pow-
ers.

29 Mar 57 Current Intelligence Bulletin Page 11

Approved F QLB&MS&ZDDE[EM&QIA:BDEZSIDDBHADDM 20001-2

 

 

 
x0c25X1 Approved For Release 2003/03/10 : CIA-RDP79T00975A003000320001-2

 

Approved For Release 2003/03/10 : CIA-RDP79T00975A003000320001-2
x0c25X1A
Approved F4r Release 2003/03/10 : CIA-RDP79T00975A003000320001-2

 

 

25X1A

 

 

 

ANNEX

 

Watch Report 347, 28 March
of the
Intelligence Advisory Committee

Conclusions on Indications of Hostilities

On the basis of findings by its Watch Committee, the
Intelligence Advisory Committee concludes that:

A. No Sino-Soviet bloc country intends to initiate hostilities
against the continental US or its possessions in the imme-
diate future.

B. No Sino-Soviet bloc country intends to initiate hostilities
against US forces abroad, US allies or areas peripheral
to the Orbit in the immediate future.

C. A deliberate initiation of hostilities against Israel by the
Arab states is improbable in the immediate future. Israel,
though apparently still relying on diplomatic measures,
may at any time renew hostilities if faced with one or more
provocations, such as an introduction of substantial Egyp-
tian military forces into the Gaza strip, a renewal of ex-
tensive fedayeen raids, or an attempted denial of passage
for Israeli shipping through the Straits of Tiran. Other
unsettled issues and tensions in the Middle East, espe-
cially in Syria and Jordan, also constitute possibilities
for violence.

25X1A

 

 

 

 

29 Mar 57 Current Intelligence Bulletin Page 13

Approved For Release 2003R%/16 : CIA-RDP79T00975A003000320001-2

 

 

 

 
x0c",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000320001-2,/meta-59800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3160437,"March 30, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755656%5D.pdf," 

3.3
3

NN

R TITTTINninNNN

30 March 1957

 

 

 

 

 

 

Copy No. {31

 

CURRENT | 3}
INTELLIGENCE S
BULLETIN oo 10 0 AgOR

 

 

 

 

Clontsts G 4
NEXT Bk Vil DATL:

AUTH:, HHA 70-2 3
DATE u??!_ln&wawm e

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

 

A T T T Tt e sz g

N

 

 

Approved for Release: 2019/12/04 C03160437

 
",3/30/57,CIA-RDP79T00975A003000330001-1,"N
(&)
X

V&N&N&N&N&N&N&N&N&S&N&N&N&N&N&N&N&N&N&N&N&

sy

omple

 

N
o
>
-

30 March 1957

 

 

 

 

 

 

Copy No, 131

 

CURRENT | 3}
INTELLIGENCE
BULLETIN

N
o
X

 

DATEwl |:",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000330001-1,/meta-57200,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3160438,"March 31, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755702%5D.pdf," 

 

 

 

 

 

/ ( ) 31 March 1957
CURRENT
INTELLIGENCE e
BULLETIN g \@3 R

 

 

 

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

 

 

 

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,\\\\\\W\\\\\\\\\\\\

N\

Approved for Release: 2019/12/04 C03160438
",3/31/57,CIA-RDP79T00975A003000340001-0,/////M/,https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000340001-0,/meta-57200,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3150415,"April 2, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755575%5D.pdf,"2 April 1957

 

 

 

 

    

 

I
Copy No.
134
3.5(c)
CURRENT 7~ 33(h)2)
DOCUMENT NO.
INTELLIGENCE ' pecuassiren L
. CLASS.E?}_/::",4/2/57,CIA-RDP79T00975A003000350001-9,"N
o
P4

\\\\\\\\\\\\\\\\\\\\\\\\\\\\

=g

 

 

 

 

 

 

 

 

2 April 1957 25X1£
7
Copy No.
134
CURRENT
INTELLIGENCE
BULLETIN

 

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

25X1

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

DIA and DOS

eview(s)
completed.

 

 

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

\

e
x0c25X1 Approved For Release 2002/11/19 : CIA-RDP79T00975A003000350001-9

 

Approved For Release 2002/11/19 : CIA-RDP79T00975A003000350001-9
x0c25X1A

Approved For ReleaLe-Z?O?HWl#RBP?",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000350001-9,/meta-55800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3003289,"April 3, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755707%5D.pdf,"N

3.3(h)
3.5(c)

NN

A RN R NN

N\

 

3 April 1957

Copy No. 134

 

 

 

 

CU RRE NT NOCUMENT NO. __&6#_4* o
| HO CHANGE IN CLASS., Y ~ :
[ DECLASSIFIED '
INTELLIGENCE CLAZS. CHANGED TO: 13 G
NEXT HEVIEW DATE: ,M_
] AUTH: _HRL7O-
BULLETIN m\é{",4/3/57,CIA-RDP79T00975A003000360001-8,"25X

\\\\\\\

A R R T TN

NN

5555 I,

State Department review completed

 

 

3 April 1957

N
o
>
",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000360001-8,/meta-56400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,6813998,"April 4, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755646%5D.pdf," 

 

 

 

Approved for Release: 2019/12/04 C06813998

NN /e/ //7//////////

4 April 1957

Copy No. 134

 

 

 

 

 

 

CURRENT
INTELLIGENCE HO CHANGE I CLASS:
CLASS. CH/ANGED TO: TS S
BUI-I- ET I N ' NEXT REVIEW DATE: _m_ :

 

AUTH: HR.7Q.
: DATE\%%EV!EWER:_

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

 

 

 

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

 

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\:

NN

///////////// //// ////

 

App ved f R I 2019/1 2/04 006813998

 
",4/4/57,,,,,,master only (1),1957
Current/Central Intelligence Bulletin Collection,3160439,"April 5, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755652%5D.pdf,"5 April 1957

 

 

 

 

 

 

 

 

COPY NO- 134

CURRENT S? S

BULLETIN "" ??l ,\g J:",4/5/57,CIA-RDP79T00975A003000380001-6,"N
o
<

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000380001-6,/meta-59800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3160440,"April 6, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755720%5D.pdf,"N

 

| | 3.3( )/

6 April 1957

W
N

&\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

 

 

 

 

 

Copy No. {39

 

 

CURRENT 32* -
NO GHANIE 1 CLATS, !
INTELLIGENCE it s s e 06 ]
: NEXT REVIEW OATE:
U o HEZ0-
BULLETIN %
. &

 

 

 

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

 

A i

 

 

 

N

. ",4/6/57,CIA-RDP79T00975A003000390001-5,"77

6 April 1957 25X1

 

25X

 

 

 

 

 

 

Copy No. 134

CURRE T DOCUMENT NO. _,3, e,
NO CHAMST 1 CLAGD. 4
P CLALEELD

INTELLlGENCE CLASS, CHANGED TO:
' NéXT REVIEW DATE: .
BULLET'N AUTkigm HELO: 25X1
i DATIZ&Z ? %EVEWEH:
! &

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

 

 

 

 

 

N
o
>
",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000390001-5,/meta-59200,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3160441,"April 7, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755576%5D.pdf,"3.5(c

NN

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

7.April 1957

 

 

 

 

 

 

Co NO. /
BYNO- 134

CURRENT 4/ |
L Cnmr e \Q S T
PUay DAL T T

INTELLIGENCE S
NEXT REV&",4/7/57,CIA-RDP79T00975A003000400001-3,"25X

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\%

NN

SttDprtmt ew completed

2 2°°'",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000400001-3,/meta-56800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3003290,"April 9, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755704%5D.pdf,"N, DY,

9 April 1957

 

 

 

 

 

 

 

Copy No. 134

 

CURRENT o 2@//
 INTELLIGENCE e Y
BULLETIN e e
. DATE,M REVIEWER: j:l_j

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

 

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

N

Approved for Release: 2019/12/04 C03003290
",4/9/57,CIA-RDP79T00975A003000410001-2,///////,https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000410001-2,/meta-55400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3160442,"April 10, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755568%5D.pdf,"\\

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

 

 

 

 

3.3(h)
3.5( ) 10 April 1957
]
Copy No. 13' 4
CURRE NT ",4/10/57,CIA-RDP79T00975A003000420001-1,"W /;(%e 208551435 E&E&nW

 

 

 

 

 

 

 

 

 

 

/ State Department review completed /
25X¢ 10 April 1957 25>¢
2 = 7
Copy No. | 1 24 %
2
CURRENT sosrio Y e g
e Z
lNTELLIGENCE : Cl_-f\SS.!",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000420001-1,/meta-56800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,6813999,"April 11, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755669%5D.pdf," 

 

Approved for Release: 2019/12/04 C06813999

 

 

 

11 April 1957

 

 

 

",4/11/57,,,,,,master only (1),1957
Current/Central Intelligence Bulletin Collection,3160443,"April 12, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755633%5D.pdf,"TS Y

12 April 1957

 

 

 

 

 

 

 

Copy No. 1'34 2.5(0) -

 

 

 

 

 

 

3.3(h)(2)
RRENT "" DOCUMENT NO. ,.v?f
INTELLIGENCE 0 BIIGE RS pE - =
D TO: TSm B -
e et T en T
",4/12/57,,,,,,master only (1),1957
Current/Central Intelligence Bulletin Collection,6814000,"April 13, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755690%5D.pdf," 

Approved for Release: 2019/12/04 C06814000

 

 

 

f",4/13/57,,,,,,master only (1),1957
Current/Central Intelligence Bulletin Collection,3160444,"April 14, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755584%5D.pdf,"3-5(0) 14 April 1957

 

 

 

 

 

 

 

| Copy No. 134

 

INTELLlGENCE DOCUMENT NO., L{A L e
: MEY CHANGE IN 75 A%S p s

BULL ETIN I BEOLASSIFIED ",4/14/57,CIA-RDP79T00975A003000460001-7,"N
o
X

AWy

N

N )

 

N\

 

 

 

 

 

 

 

» 14 April 1957 25x1é
Com Mo 133 Z |

2

CURRENT Z
INTELLIGENCE o l-{;é. é
BULLETIN | o CHIRGE 11 p) Z
7

;. HR
g?%",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000460001-7,/meta-55800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3160445,"April 16, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755709%5D.pdf,"16 April 1957

 

\\\\&

 

 

 

 

 

Copy No. 134

DOCUMENT NO. e
MO CHANGE IN CLARS, g I

 

 

. INTELLIGENCE L DECLASSIFIED )
: CLASS. CHANGED 10! T3 >
BU LL ET I N MEXT HEVIEW DATE: ____ ...

 

 

 

AUTH HR 70-2
DAémé_?EViEWEH: A

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

 

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

 

 

A T T T

App ved for Release: 2019/12/04 C03160445

N
",4/16/57,CIA-RDP79T00975A003000470001-6,"N
o
D

A Ny

Do)

 

 

 

 

 

 

BULLETIN

7
16 April 1957 %
7
| | 25xf
Copy No. 13 4 /
CURRENT | @ -
D(E(ilff.",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000470001-6,/meta-55800,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,6814001,"April 17, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755622%5D.pdf," 

 

 

Approved for Release: 2019/12/04 C06814001

 

'7/",4/17/57,,,,,,master only (1),1957
Current/Central Intelligence Bulletin Collection,3148915,"April 18, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755586%5D.pdf,"18 April 1957

 

 

 

 

 

 

 

Copy No. 134

3.5(c)

 

3.3(h)(2)

CURRENT
INTELLIGENCE NO CHANGE mf",4/18/57,CIA-RDP79T00975A003000490001-4," 

i

\\\\\\\\

A R R Y

 

 

 

 

CURRENT
INTELLIGENCE L{ }Z ey
BULLETIN 208§ 25x
DATEIz}M ]
OFFICE OF CURRENT INTELLIGENCE

CENTRAL INTELLIGENCE AGENCY 25X1 *

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

 

 

&

W/WZOOEB£1§E§££D",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000490001-4,/meta-66600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3003291,"April 19, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755630%5D.pdf,"I, ",4/19/57,CIA-RDP79T00975A003000500001-2,"25X

%ézzgzgé?gaéggm@%?%%%h?%%g%%%%égzzzgy

State Department review completed

 

 

 

 

 

 

 

  

 

 

 

 

 

 

- 19 April 1957 25X1
| |
Copy No. 134
ILLEGIE ILLEGIB
CURRENT
INTELLIGENCE oD - CPoms
Joé\éz}rjszi nr;rci:\ss ' P
BULLETIN TCLASS. CHANGED TO: T8 § G
NEXTREVIEWDATE: ___ 'zgof 25X1
AAAAA . HR 702
2389 rcven ]

OFFICE OF CURRENT INTELLIGENCE -
CENTRAL INTELLIGENCE AGENCY 25X1

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

 

\\\

 

A R R R Y

% W
x0c25X1 Approved For Release 2002/10/21 : CIA-RDP79T00975A003000500001-2

 

Approved For Release 2002/10/21 : CIA-RDP79T00975A003000500001-2
x0c 

25X1A l |
Approved For &Ie : 754003000500001 -2

25X1 CONTENTS
25X1

 

 

 

 

. SOVIET OFFICIALS SUGGEST TOP-LEVEL CONFERENCE
WITH THE WEST | |

25X1A 25X1A
",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000500001-2,/meta-55400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3003292,"April 20, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755574%5D.pdf,W,4/20/57,CIA-RDP79T00975A003000510001-1,| W %ZOJ@QT,https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000510001-1,/meta-56400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3161759,"April 21, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755618%5D.pdf,"21 April 1957

 

 

 

 

 

 

 

Copy No. 134

 

3.5(c)
!( v 33(h)2)

 

 

CURRENT 2

INTELLIGENCE e

BULLETIN ik
oar e:waé# ]

 

 

 

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

\\\\\\\\\\\\\\\\\\\\\\\\\\\\
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

 

 

N~ )

Approved for Release: 2019/12/04 C03161759
",4/21/57,CIA-RDP79T00975A003000520001-0,,https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000520001-0,/meta-14600,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
Current/Central Intelligence Bulletin Collection,3161760,"April 23, 1957",https://www.cia.gov/readingroom/docs/CURRENT%20INTELLIGENCE%20BULL%5B15755588%5D.pdf,"23 April 1957

 

 

 

 

 

 

 

Copy No. 134

3.5(c)
CURRENT o g 3.3(N)(2)
INTELLIGENCE e -
BULLETIN )

 

28,

et e

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\

 

 

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\§

//////////////////AW",4/23/57,CIA-RDP79T00975A003000520002-9,"N
o
P4

IS gy,

State Department review completed

 

23 April 1957

 

\\\\\

 

 

 

 

 

Copy No. 134

25X1
CURRENT JE g o
INTELLIGENCE -. 200

BULLETIN |

 

 

 

 

 

OFFICE OF CURRENT INTELLIGENCE
CENTRAL INTELLIGENCE AGENCY 25X

 

\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\",https://www.cia.gov/readingroom/document/CIA-RDP79T00975A003000520002-9,/meta-56400,CENTRAL INTELLIGENCE BULLETIN,matched (3),1957
